01bf16c7-0000-337b-002c-770b0014717a	X_SMALL_2_GEN	POC_ETL_2_2025-09-16_05:21:03	0.008000	0.00	0.000004	0.000012	2025-09-16 05:23:21.492 -0700	SUCCESS
01bf16c7-0000-3370-002c-770b0014225a	X_SMALL_2_GEN	POC_ETL_2_2025-09-16_05:21:03	0.008000	0.00	0.000006	0.000018	2025-09-16 05:23:20.694 -0700	SUCCESS
01bf16c7-0000-3376-002c-770b0014524e	X_SMALL_2_GEN	POC_ETL_2_2025-09-16_05:21:03	0.008000	0.00	0.000005	0.000015	2025-09-16 05:23:19.997 -0700	SUCCESS
01bf16c7-0000-3374-002c-770b001461f2	X_SMALL_2_GEN	POC_ETL_2_2025-09-16_05:21:03	0.007000	0.00	0.000007	0.000021	2025-09-16 05:23:19.125 -0700	SUCCESS
01bf16c7-0000-3361-002c-770b0013a266	X_SMALL_2_GEN	POC_ETL_2_2025-09-16_05:21:03	0.008000	0.00	0.000005	0.000015	2025-09-16 05:23:18.383 -0700	SUCCESS
01bf16c5-0000-333b-002c-770b0013d29e	X_SMALL_2_GEN	POC_ETL_2_2025-09-16_05:21:03	84.533000	1.41	0.000145	0.000435	2025-09-16 05:21:51.877 -0700	SUCCESS
01bf16c5-0000-3351-002c-770b001417ba	X_SMALL_2_GEN	POC_ETL_2_2025-09-16_05:21:03	0.003000	0.00	0.000000	0.000000	2025-09-16 05:21:51.822 -0700	SUCCESS
01bf16c5-0000-3364-002c-770b0013e2c2	X_SMALL_2_GEN	POC_ETL_2_2025-09-16_05:21:03	0.036000	0.00	0.000011	0.000033	2025-09-16 05:21:51.076 -0700	SUCCESS
01bf16c5-0000-3364-002c-770b0013e2be	X_SMALL_2_GEN	POC_ETL_2_2025-09-16_05:21:03	40.580000	0.68	0.000549	0.001647	2025-09-16 05:21:05.796 -0700	SUCCESS
01bf16c5-0000-3370-002c-770b00142256	X_SMALL_2_GEN	POC_ETL_2_2025-09-16_05:21:03	0.033000	0.00	0.000011	0.000033	2025-09-16 05:21:05.225 -0700	SUCCESS
